id	label	amt_credit	amt_income_total	code_gender	commonarea_avg	days_birth	ext_source_1	ext_source_2	ext_source_3	flag_emp_phone	flag_mobil	flag_own_car	flag_own_realty	name_education_type	name_family_status	name_housing_type	name_income_type	organization_type	own_car_age
380201	1	1066464	225000	F		-19748	0.6328274937704821	0.6409620602795326	0.0005272652387098817	1	1	N	Y	Secondary / secondary special	Separated	House / apartment	Working	Business Entity Type 2	
380210	1	545040	315000	F		-10950	0.2534725149661888	0.6156546312107966	0.18195910978627852	1	1	N	N	Secondary / secondary special	Married	With parents	Commercial associate	Self-employed	
380259	1	202500	67500	F		-12157	0.2831071484409965	0.3586590345358226	0.445396241560834	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Working	Business Entity Type 3	41
380314	0	270000	180000	M	0.0137	-11373	0.3418306559707726	0.4696596663605776	0.5762088360175724	1	1	N	Y	Incomplete higher	Married	House / apartment	Working	Police	
380370	0	148365	81000	M	0.0427	-8740	0.3086450272662553	0.6561425439005831	0.7490217048463391	1	1	N	N	Incomplete higher	Single / not married	House / apartment	Commercial associate	Trade: type 7	
380424	0	198666	108000	F		-19309	0.7638425721517166	0.2862194238721069	0.4382813743111921	1	1	N	Y	Secondary / secondary special	Single / not married	House / apartment	Working	Agriculture	
380475	0	720000	243000	F		-14682	0.7145053005014856	0.699253649796703	0.4632753280912678	1	1	N	Y	Incomplete higher	Married	House / apartment	Commercial associate	Business Entity Type 3	
380532	0	338832	157500	M		-13587	0.484169916936829	0.5542054940744232	0.6722428897082422	1	1	N	Y	Higher education	Single / not married	House / apartment	Working	Other	
380562	0	545040	360000	M	0.029	-13008	0.2665544786649456	0.6453834433433712	0.7407990879702335	1	1	Y	N	Secondary / secondary special	Married	House / apartment	Working	Business Entity Type 3	18
380569	0	646920	90000	M		-9488	0.15504871196257156	0.2961435654275993		1	1	Y	Y	Secondary / secondary special	Single / not married	House / apartment	Working	Business Entity Type 2	12
380629	0	441000	135000	F		-10364	0.3936166847119917	0.4869772172945406	0.4866531565147181	1	1	N	Y	Higher education	Married	House / apartment	Working	Industry: type 9	
380631	0	808650	103500	F	0.103	-11134	0.4115684908184357	0.5337631740639611	0.4329616670974407	1	1	N	N	Secondary / secondary special	Separated	House / apartment	Working	Business Entity Type 3	
380644	0	1303812	252000	F		-16459	0.5368716627970501	0.6652747715967814	0.7862666146611379	1	1	N	Y	Higher education	Married	House / apartment	Working	Business Entity Type 3	
380732	0	1086889.5	67500	F	0.0152	-15801	0.4333367137590193	0.3876658731650841	0.6940926425266661	1	1	N	N	Secondary / secondary special	Married	House / apartment	Working	Services	
380736	0	373500	112500	F	0.0264	-14772	0.2369293367701058	0.4706184078933234	0.324891229465852	1	1	N	Y	Secondary / secondary special	Civil marriage	House / apartment	Commercial associate	Business Entity Type 3	
380803	0	180000	99000	F		-12457	0.43064933528301386	0.505998780151629	0.7136313997323308	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Working	Self-employed	4
380842	1	143910	225000	M	0.0069	-14231	0.2730955168175287	0.3234173887934253	0.14916746132334885	1	1	N	Y	Secondary / secondary special	Separated	House / apartment	Working	Self-employed	
380845	0	1451565	225000	F		-20512	0.7487715150344159	0.6229548477374114	0.7583930617144343	0	1	Y	Y	Secondary / secondary special	Married	House / apartment	Pensioner	XNA	6
380941	0	269550	225000	F	0	-24681	0.8745269725336348	0.7308373252225318		0	1	N	Y	Higher education	Widow	House / apartment	Pensioner	XNA	
380946	0	341280	225000	F	0.003	-15556	0.7968674446375489	0.7172244939256882	0.6658549219640212	1	1	N	Y	Higher education	Civil marriage	House / apartment	State servant	School	
380948	0	284400	180000	F	0.0422	-11708	0.6393851951893216	0.4162795178178845	0.5172965813614878	1	1	N	Y	Higher education	Married	House / apartment	Working	Trade: type 2	
381018	0	900000	270000	F		-9944	0.4282928329842697	0.6910610417514912	0.7407990879702335	1	1	N	Y	Higher education	Married	House / apartment	Working	Other	
381021	0	746280	157500	M		-10783	0.7178472970769024	0.6451632059807737	0.4365064990977374	1	1	Y	N	Secondary / secondary special	Married	House / apartment	Working	Business Entity Type 3	14
381087	0	334152	135000	F		-9332	0.22308414469657434	0.3239966481408026	0.6296742509538716	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Business Entity Type 3	
381134	0	170640	81000	F		-18209	0.6512223900529504	0.5913708460505145	0.5388627065779676	1	1	N	Y	Secondary / secondary special	Widow	House / apartment	Working	Medicine	
381222	0	1078200	180000	M	0	-17504	0.4084722291738905	0.20862441573425847		1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Business Entity Type 3	
381241	0	157500	157500	F		-15895	0.4647343647190282	0.6693914289882738	0.5779691187553125	1	1	N	Y	Secondary / secondary special	Single / not married	House / apartment	Commercial associate	Business Entity Type 3	
381346	0	675000	360000	M		-13044	0.5156878017006252	0.6803497189628289		1	1	Y	N	Higher education	Separated	House / apartment	Commercial associate	Self-employed	17
381487	1	258709.5	112500	F		-14765	0.44187083181237774	0.054463851131577916		1	1	N	Y	Secondary / secondary special	Civil marriage	With parents	Working	Trade: type 7	
381491	0	1268181	225000	M	0.006999999999999999	-21291	0.8642087566074331	0.5251011496117948	0.13342925446731707	1	1	N	Y	Higher education	Married	House / apartment	State servant	Government	
381511	0	1018750.5	360000	F		-15242	0.9010655182010804	0.7256528780806245	0.5832379256761245	1	1	N	Y	Secondary / secondary special	Single / not married	Municipal apartment	Commercial associate	Self-employed	
381576	0	797557.5	112500	F	0.0077	-18967	0.7452953674772422	0.3615160380257866	0.3910549766342248	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Business Entity Type 3	
381594	0	202500	225000	F		-14556	0.3651221376813424	0.6117821282516563	0.8245949709919925	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Working	Self-employed	19
381605	1	364896	144000	F		-10134	0.3101806161587756	0.11493791542498027		1	1	N	Y	Secondary / secondary special	Civil marriage	House / apartment	State servant	Industry: type 3	
381622	0	180000	292500	F	0.2011	-13634	0.4432839444190754	0.7311641261188445	0.32173528219668485	1	1	N	Y	Higher education	Married	House / apartment	State servant	School	
381670	0	1078200	225000	F	0.0068	-15376	0.8383088441060921	0.7284042916329481	0.6041125998015721	1	1	N	Y	Higher education	Married	House / apartment	Working	Business Entity Type 3	
381705	0	407520	135000	F		-11212	0.4140346937226456	0.2677827474422612		1	1	N	Y	Secondary / secondary special	Married	With parents	Working	Bank	
381854	0	225000	288000	M		-9467	0.5425393269353613	0.6972540440301801	0.04505211471066607	1	1	N	N	Secondary / secondary special	Civil marriage	House / apartment	Working	Business Entity Type 3	
381865	0	180000	90000	F	0.0086	-8356	0.24402963040695225	0.4672202599124818	0.2735646775174348	1	1	N	Y	Secondary / secondary special	Single / not married	House / apartment	Working	Restaurant	
381873	0	450000	270000	F		-12561	0.2947064865774486	0.2723997617546315	0.7032033049040319	1	1	N	Y	Higher education	Civil marriage	House / apartment	Working	Self-employed	
382193	0	1220967	337500	F	0.0917	-13421	0.4975697630572114	0.7132562022114877		1	1	N	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Self-employed	
382259	0	189351	135000	F		-15224	0.5588147825588768	0.4149888846120439	0.7570690154522959	1	1	N	N	Higher education	Separated	House / apartment	State servant	Government	
382264	0	448056	193500	M		-13092	0.16418862975083726	0.3340861048886591	0.3706496323299817	1	1	N	Y	Higher education	Single / not married	House / apartment	Working	Business Entity Type 3	
382301	0	900000	328500	M		-10123	0.3738926222865833	0.6411935169260798	0.31547215492577346	1	1	Y	N	Higher education	Married	With parents	Commercial associate	Self-employed	2
382355	0	514777.5	234000	F		-11280	0.4601374271763259	0.6424553048569889	0.4241303111942548	1	1	Y	N	Higher education	Married	Rented apartment	Commercial associate	Business Entity Type 3	7
382408	0	512064	270000	F	0.0238	-14172	0.3516491957877508	0.6963531585928325	0.4776491548517548	1	1	N	Y	Higher education	Civil marriage	Municipal apartment	Commercial associate	School	
382425	0	450000	112500	F		-13128	0.4693637205980042	0.34395460363506275	0.7764098512142026	1	1	Y	N	Secondary / secondary special	Civil marriage	House / apartment	Commercial associate	Self-employed	16
382428	1	547344	360000	M		-11126	0.13794188744034616	0.5525462849692974		1	1	N	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Housing	
382572	0	405000	112500	M		-10075	0.1134442381486312	0.6208878327560209	0.5919766183185521	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Working	Construction	11
382620	0	1125000	360000	F		-15875	0.8693987826895321	0.7498566009189069	0.28812959991785075	1	1	N	Y	Higher education	Married	House / apartment	Working	Insurance	
382708	0	166810.5	211500	F		-17246	0.5435790401532565	0.6794549983765497	0.7570690154522959	1	1	N	Y	Secondary / secondary special	Separated	House / apartment	Working	Industry: type 3	
382751	0	495000	225000	F		-15559	0.3869341347045844	0.672028398172794	0.7281412993111438	1	1	N	Y	Higher education	Married	House / apartment	Commercial associate	Self-employed	
382806	0	202500	67500	F		-13783	0.3661842095794488	0.5564734593026497	0.501075160239048	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Self-employed	
382909	0	1256400	180000	F		-16173	0.5697571107522769	0.5462992124421826	0.6075573001388961	1	1	N	Y	Secondary / secondary special	Widow	House / apartment	Working	Industry: type 3	
382921	0	755190	135000	F		-21056	0.7244948272190977	0.5610076292248759	0.8347841592331774	1	1	N	N	Secondary / secondary special	Widow	House / apartment	Commercial associate	Business Entity Type 3	
382980	1	640080	180000	M	0.0253	-17350	0.2745931329778581	0.2843111657544295	0.4329616670974407	1	1	N	Y	Higher education	Married	Municipal apartment	Working	Postal	
383109	0	526491	157500	F	0	-12143	0.4555735707558346	0.6291951795051339	0.4561097392782771	1	1	N	Y	Secondary / secondary special	Civil marriage	House / apartment	Working	Industry: type 3	
383124	0	288873	99000	M		-13149	0.2512776274783565	0.53709210436963		1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Transport: type 2	16
383128	0	178213.5	211500	M		-11531	0.15804357787712514	0.4223067223346912	0.33285056416487313	1	1	N	Y	Secondary / secondary special	Single / not married	House / apartment	Working	Services	
383145	0	288873	180000	M	0.0408	-10132	0.3463933269961019	0.6174898844632078	0.6545292802242897	1	1	Y	N	Secondary / secondary special	Married	House / apartment	Working	Business Entity Type 3	7
383223	0	134775	135000	F		-14729	0.4670461331138035	0.6374975435693357	0.2721336844147212	1	1	N	Y	Secondary / secondary special	Separated	House / apartment	Working	Trade: type 7	
383242	0	824823	135000	F	0.0013	-12724	0.6931694594840263	0.7658124515205925	0.6801388218428291	1	1	N	Y	Higher education	Married	House / apartment	Commercial associate	Business Entity Type 1	
383416	0	971280	765000	F		-16017	0.8485989172023197	0.7635854062928256	0.8150073858059296	1	1	Y	Y	Higher education	Civil marriage	House / apartment	Commercial associate	Business Entity Type 3	10
383494	0	405000	225000	M		-13318	0.15419944997729074	0.6015446497129394	0.3825018041447388	1	1	N	Y	Higher education	Separated	House / apartment	Working	Self-employed	
383508	0	284400	81000	F	0.0022	-13122	0.3219367390190676	0.6710830313070257	0.3979463219016906	1	1	N	Y	Secondary / secondary special	Separated	House / apartment	Working	Self-employed	
383541	1	450000	63000	F		-9146	0.09941348014216188	0.09905921646799933	0.4436153084085652	1	1	N	N	Secondary / secondary special	Married	House / apartment	Working	Trade: type 3	
383563	0	1254739.5	270000	M	0.08	-15621	0.6847059869741413	0.17269112243888454	0.6380435278721609	1	1	Y	N	Incomplete higher	Married	House / apartment	Commercial associate	Business Entity Type 3	12
383590	0	675000	85500	F		-19623	0.7887206647557181	0.7104078410654978	0.7366226976503176	1	1	N	N	Secondary / secondary special	Single / not married	House / apartment	Commercial associate	Transport: type 4	
383662	1	447768	112500	M		-15876	0.1653101274122164	0.5154846454756647		1	1	N	N	Secondary / secondary special	Civil marriage	House / apartment	Commercial associate	Restaurant	
383706	0	315000	90000	F		-20301	0.831837686321007	0.5938152092342509	0.7597121819739279	1	1	N	N	Secondary / secondary special	Married	Municipal apartment	Commercial associate	Self-employed	
383744	0	124380	135000	M	0.0429	-13837	0.7409623066398319	0.5538867158591839		1	1	N	Y	Secondary / secondary special	Civil marriage	House / apartment	Working	Business Entity Type 2	
383776	0	1006920	135000	F	0.0085	-12382	0.5460276487363656	0.3527804315501537	0.6594055320683344	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Kindergarten	7
383912	1	601470	157500	F		-20570	0.7838816656894636	0.5759194392349081	0.6738300778602003	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Self-employed	
383955	1	497520	112500	M		-11574	0.3717657642770851	0.2835198060675535		1	1	Y	N	Higher education	Single / not married	With parents	State servant	Trade: type 7	3
383957	0	450000	112500	F		-11959	0.4480117574330914	0.3420278293317465	0.2103502286944494	1	1	N	N	Higher education	Married	House / apartment	Working	Other	
383981	0	112500	112500	M		-13243	0.5053328427549895	0.5938257580561344	0.7324033228040929	1	1	Y	Y	Higher education	Married	House / apartment	Working	Industry: type 9	5
384028	0	1350000	157500	F		-10416	0.619501004984157	0.6456436444299208	0.746300213050371	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Postal	3
384036	0	387000	112500	F		-21152	0.6390304825387799	0.3281195325833249	0.40314167665875134	0	1	N	Y	Secondary / secondary special	Married	House / apartment	Pensioner	XNA	
384138	0	794173.5	315000	F		-15400	0.6003365216442775	0.4488581436369633	0.5460231970049609	1	1	N	Y	Secondary / secondary special	Widow	House / apartment	Working	Self-employed	
384147	0	547272	292500	F		-13195	0.4669405212208039	0.4695507324937904		1	1	N	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Business Entity Type 3	
384174	0	787131	121500	F		-11610	0.16219207892004392	0.3878787235190095		1	1	N	N	Secondary / secondary special	Married	House / apartment	Working	Business Entity Type 3	
384196	0	621000	360000	M	0.2337	-11211	0.5766208546132556	0.7596869509453271		1	1	Y	Y	Higher education	Married	House / apartment	Commercial associate	Business Entity Type 3	1
384264	0	90000	90000	F		-15139	0.28080570556177764	0.6491379132518095	0.5100895276257282	1	1	N	N	Secondary / secondary special	Married	House / apartment	Commercial associate	Construction	
384268	1	900000	360000	M	0.0157	-10693	0.2403614924533645	0.6204759597069982	0.07347264041181442	1	1	Y	N	Higher education	Married	House / apartment	Working	Business Entity Type 3	1
384280	0	248760	202500	M	0.0079	-10280	0.16298038107054527	0.6584478364642292		1	1	Y	Y	Secondary / secondary special	Single / not married	House / apartment	Working	Security	20
384292	0	225000	270000	M		-9430	0.3821016791810842	0.4589723493815931	0.30162489168411943	1	1	Y	N	Higher education	Married	House / apartment	Commercial associate	Insurance	1
384358	0	284400	292500	F		-8965	0.37214984603809226	0.6878539085158113	0.30620229831350426	1	1	N	N	Higher education	Single / not married	House / apartment	Commercial associate	Business Entity Type 3	
384377	0	539100	157500	F	0.0076	-20469	0.6074578699038272	0.3486325453636299	0.4561097392782771	0	1	N	Y	Secondary / secondary special	Married	House / apartment	Pensioner	XNA	
384402	1	256185	270000	F		-20254	0.15650180077625944	0.4604170931271168	0.2405414172860865	1	1	N	Y	Secondary / secondary special	Married	House / apartment	State servant	Housing	
384415	0	1051294.5	67500	F		-18319	0.6003259171630213	0.6627818451946912	0.326475210066026	1	1	N	Y	Secondary / secondary special	Married	Office apartment	State servant	Other	
384450	0	188685	45000	F	0.0061	-10375	0.24520074243967946	0.14034045228752942	0.4848514754962666	1	1	N	Y	Secondary / secondary special	Single / not married	House / apartment	Working	Housing	
384492	0	187704	157500	F		-15645	0.6851847754858399	0.47072192149353603	0.7352209993926424	1	1	N	Y	Higher education	Married	House / apartment	State servant	Government	
384572	0	1546020	270000	M		-20001	0.6624589685273665	0.6322765143946099		1	1	Y	Y	Higher education	Married	House / apartment	Working	Business Entity Type 3	10
384617	0	675000	81000	F		-13899	0.5106439831492513	0.1707874806755115	0.7062051096536562	1	1	N	Y	Secondary / secondary special	Civil marriage	House / apartment	Commercial associate	Self-employed	
384667	0	284400	112500	F		-24242	0.8784529414802246	0.4139964739827184		0	1	N	Y	Higher education	Married	House / apartment	Pensioner	XNA	
384671	0	157500	180000	F	0.003	-16753	0.6211685869606441	0.15115875661072953	0.22009464485041005	1	1	Y	N	Secondary / secondary special	Married	House / apartment	Working	Self-employed	11
384722	0	101880	202500	F		-12641	0.29759929463436874	0.4765115337624806	0.7583930617144343	1	1	N	Y	Secondary / secondary special	Separated	House / apartment	Working	Medicine	
384733	0	2142459	270000	F	0.0784	-12483	0.695231733352756	0.30472845599048864	0.4668640059537032	1	1	N	N	Higher education	Single / not married	House / apartment	Working	Trade: type 3	
384734	0	360000	157500	F		-19926	0.8519322161527391	0.6912057506676593	0.3344541255096772	1	1	N	Y	Secondary / secondary special	Civil marriage	House / apartment	Commercial associate	Business Entity Type 3	
384890	0	450000	225000	F		-13457	0.6304170027326192	0.2467694117519397	0.3233112448967859	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Business Entity Type 3	3
384945	0	954643.5	270000	M		-10218	0.1918688840389612	0.4724765804646744	0.5673792367572691	1	1	Y	Y	Higher education	Single / not married	House / apartment	Commercial associate	Business Entity Type 3	7
384986	0	253377	202500	F		-14167	0.1968361525856736	0.7637669475475312	0.14287252304131962	1	1	N	N	Secondary / secondary special	Married	House / apartment	Working	Self-employed	
385071	0	134775	76500	F		-21924	0.6390019358407161	0.3077995256249113	0.4938628816996244	0	1	N	Y	Secondary / secondary special	Married	House / apartment	Pensioner	XNA	
385088	0	700830	157500	F		-19702	0.6518024008200209	0.5508588533337789	0.2707073872651806	1	1	Y	Y	Secondary / secondary special	Widow	House / apartment	Working	Business Entity Type 3	64
385174	0	276277.5	112500	M	0.0071	-19351	0.4872369181399091	0.7338762668535218	0.7922644738669378	1	1	N	Y	Secondary / secondary special	Civil marriage	House / apartment	Working	Business Entity Type 3	
385520	1	501435	157500	F		-14664	0.34374239611444457	0.23433931393395524	0.3046721837533529	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Working	Business Entity Type 3	64
385543	0	754740	225000	F	0.001	-10271	0.5033374756718899	0.6970970754398441	0.5867400085415683	1	1	Y	N	Higher education	Married	House / apartment	State servant	School	6
385594	0	733315.5	180000	F	0.0104	-12744	0.5111122554757332	0.22879456545103394	0.4884551844437485	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Services	
385606	0	640080	198000	F	0.015	-11304	0.4434388324333012	0.4893539801494648	0.5136937663039473	1	1	N	N	Higher education	Separated	House / apartment	Working	Medicine	
385672	0	808650	90000	F		-16204	0.5319098057265943	0.6612062869077696	0.722392890081304	1	1	Y	N	Secondary / secondary special	Civil marriage	House / apartment	Working	Medicine	7
385728	0	383760	180000	F	0.0472	-17978	0.5894598632659909	0.6612209825899087	0.7544061731797895	1	1	N	Y	Secondary / secondary special	Civil marriage	House / apartment	State servant	Government	
385759	0	1145209.5	162000	F		-20525	0.8126210022479979	0.1975284411232997	0.501075160239048	1	1	N	Y	Higher education	Single / not married	Municipal apartment	Working	Medicine	
385787	0	545040	135000	M		-12697	0.35295624208276033	0.5529247106294252	0.3185955240537633	1	1	Y	Y	Secondary / secondary special	Separated	House / apartment	State servant	Police	8
385801	1	540000	180000	M	0.0009	-14506	0.29228703014014884	0.6201205797064461		1	1	Y	N	Secondary / secondary special	Single / not married	House / apartment	Working	Self-employed	29
385811	0	172021.5	67500	F		-20109	0.7867148546171379	0.5891389922626871	0.6347055309763198	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Other	
385817	0	254700	315000	M	0	-14056	0.2515288299973301	0.7398965696576331		1	1	Y	Y	Higher education	Single / not married	House / apartment	Working	Transport: type 2	8
385890	0	237024	270000	F	0.0053	-9470	0.19095907734334225	0.3642917096524659	0.2314393514998941	1	1	N	Y	Higher education	Single / not married	House / apartment	Working	Trade: type 7	
385892	0	640080	202500	F	0.0442	-13321	0.41194103222127865	0.3827357965650669	0.622922000268356	1	1	N	N	Secondary / secondary special	Single / not married	House / apartment	Working	Business Entity Type 3	
385901	0	521280	180000	M		-10147	0.29175887417559004	0.3384444763366716	0.33125086459090186	1	1	Y	N	Incomplete higher	Single / not married	House / apartment	Working	Self-employed	2
385928	0	612612	112500	F		-8650	0.16020444887933288	0.5302841720304768	0.3572932680336494	1	1	N	N	Higher education	Married	With parents	Commercial associate	Self-employed	
386074	0	225000	157500	F		-16300	0.2765218264643921	0.5503664634144712	0.5172965813614878	1	1	Y	N	Higher education	Married	House / apartment	Commercial associate	Postal	65
386075	0	1350000	315000	F		-22095	0.8609565758912568	0.6796788025620141	0.6058362647264226	0	1	N	Y	Secondary / secondary special	Single / not married	House / apartment	Pensioner	XNA	
386121	0	450000	135000	M		-8832	0.15133925680897994	0.4583805280989698	0.3139166772114369	1	1	Y	N	Higher education	Single / not married	House / apartment	Commercial associate	Business Entity Type 3	14
386173	0	729792	67500	F		-11070	0.30686729967844145	0.6044029612802755		1	1	N	Y	Higher education	Married	House / apartment	Working	Kindergarten	
386252	0	405000	108000	F		-17171	0.5589607905989363	0.5334529688961142	0.3296550543128238	1	1	Y	Y	Secondary / secondary special	Separated	House / apartment	Working	Telecom	20
386266	0	973710	135000	F	0.1534	-13401	0.4682454730167103	0.7578979084420199	0.4489622731076524	1	1	N	Y	Higher education	Single / not married	House / apartment	Commercial associate	Business Entity Type 3	
386343	0	178213.5	225000	F		-11243	0.3471982919636891	0.5824855468818982	0.190705947811054	1	1	Y	Y	Higher education	Married	House / apartment	Working	Government	1
386391	0	633681	126000	F		-21249	0.7217764881659054	0.6301232460008961	0.5531646987710016	0	1	N	N	Secondary / secondary special	Widow	House / apartment	Pensioner	XNA	
386482	0	490495.5	247500	F	0.0175	-11213	0.6281362724819114	0.0177572653668152	0.18411615593071512	1	1	Y	Y	Higher education	Married	House / apartment	Working	Industry: type 9	0
386514	0	1147257	112500	F		-9535	0.20489033561897246	0.2871316624171312		1	1	N	Y	Secondary / secondary special	Single / not married	With parents	Commercial associate	Business Entity Type 1	
386622	0	298512	103500	F	0.0392	-8828	0.5172330384768572	0.5363091129739854	0.1595195404777181	1	1	N	N	Secondary / secondary special	Single / not married	House / apartment	Commercial associate	Industry: type 3	
386635	0	121500	94500	F	0.0663	-10441	0.5158136397420311	0.49772767061158896	0.6801388218428291	1	1	Y	Y	Higher education	Married	House / apartment	Working	School	2
386638	0	109467	112500	M	0.3987	-16968	0.4051382016770647	0.596886488485853	0.7209441499436497	1	1	Y	Y	Secondary / secondary special	Single / not married	House / apartment	Working	Business Entity Type 3	4
386664	0	1288350	135000	M		-12858	0.2774299398509644	0.6349619577150027	0.6296742509538716	1	1	Y	Y	Secondary / secondary special	Married	Co-op apartment	Working	Business Entity Type 3	64
386723	0	1242000	135000	F		-21053	0.5915438998773349	0.32619890041512833	0.7121551551910698	0	1	N	Y	Secondary / secondary special	Married	House / apartment	Pensioner	XNA	
386950	0	855000	247500	F		-14084	0.528197430013715	0.5173031626076121	0.5726825047161584	1	1	N	Y	Secondary / secondary special	Civil marriage	House / apartment	Commercial associate	Medicine	
386961	0	1288350	261000	M		-14994	0.400226815914044	0.7380913308491844	0.5902333386185574	1	1	N	Y	Secondary / secondary special	Civil marriage	With parents	Working	Business Entity Type 3	
386969	0	288562.5	90000	F		-15221	0.5876061121918804	0.30626880997978656	0.6246146584503397	1	1	Y	N	Secondary / secondary special	Widow	House / apartment	Working	Industry: type 11	3
387109	0	1350000	180000	F		-15645	0.4511856969860519	0.651152347655471	0.20092608771597092	1	1	N	Y	Higher education	Married	House / apartment	Commercial associate	Self-employed	
387152	0	247500	81000	F	0.0217	-19908	0.5271729876345479	0.7958052818546318	0.6545292802242897	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Medicine	
387168	0	592560	180000	M		-13839	0.6218797193488026	0.25205839014269443	0.8128226070575616	1	1	N	N	Secondary / secondary special	Married	House / apartment	Working	Construction	
387203	0	552555	202500	F		-10110	0.3705505755880072	0.5817674274826601	0.4066174366275036	1	1	N	N	Secondary / secondary special	Married	With parents	Working	Business Entity Type 3	
387208	0	1739470.5	189000	F		-18657	0.33965633686521746	0.7714472293038397	0.5762088360175724	1	1	N	Y	Secondary / secondary special	Civil marriage	House / apartment	Working	Business Entity Type 1	
387234	0	267102	90000	F		-10155	0.1854345499411877	0.2592403291786796		1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Kindergarten	
387242	0	278460	99000	M		-11455	0.18957135344250087	0.4506981331911686		1	1	N	N	Secondary / secondary special	Single / not married	House / apartment	Working	Business Entity Type 3	
387305	0	569398.5	90000	F	0.0145	-17886	0.6247935865563118	0.6506604255394689		1	1	N	Y	Higher education	Married	House / apartment	State servant	Other	
387475	0	587619	202500	M		-19711	0.5862688388278003	0.7519589684725707		1	1	N	Y	Secondary / secondary special	Separated	House / apartment	Working	Self-employed	
387574	0	364896	144000	F	0.0031	-18930	0.6602238072953219	0.6781868079688055	0.3672910183026313	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Government	
387575	0	1125000	202500	F		-21958	0.6298504525867292	0.6103061103611953	0.4048783643353997	0	1	N	Y	Secondary / secondary special	Single / not married	House / apartment	Pensioner	XNA	
387639	0	408330	225000	F	0.0264	-13156	0.5454688474918241	0.4903212206374908		1	1	N	Y	Secondary / secondary special	Civil marriage	House / apartment	Commercial associate	Other	
387695	0	508495.5	135000	F		-21814	0.8458876309567687	0.6109092367633177	0.8193176922872417	0	1	N	N	Secondary / secondary special	Married	House / apartment	Pensioner	XNA	
387704	0	900000	225000	F		-11866	0.5342024297205488	0.6514652214871497	0.8572974536119489	1	1	Y	N	Incomplete higher	Separated	House / apartment	Commercial associate	Business Entity Type 3	1
388166	0	585000	81000	F		-14952	0.4250493255923501	0.4380000085097127	0.7394117535524816	1	1	N	Y	Secondary / secondary special	Married	House / apartment	State servant	Postal	
388291	0	225000	112500	F		-14253	0.4590594620050434	0.6407305379849036	0.33928769990891394	1	1	N	N	Secondary / secondary special	Separated	House / apartment	Working	Self-employed	
388306	0	180000	99000	M		-8687	0.27730768905775705	0.6530524018150384	0.5064842396679806	1	1	Y	Y	Secondary / secondary special	Single / not married	With parents	Working	Business Entity Type 2	9
388349	0	254700	112500	M		-11015	0.5057062665911383	0.15967923350263774		1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Working	Construction	20
388406	0	450000	315000	M		-20740	0.4520044451015263	0.5985217699908095	0.5954562029091491	1	1	Y	N	Secondary / secondary special	Married	House / apartment	Working	Security	34
388498	0	526491	135000	F	0.0034	-14720	0.8462387652233453	0.5360154448296998	0.5028782772082183	1	1	N	Y	Higher education	Married	House / apartment	Commercial associate	Other	
388731	0	225000	360000	M		-14565	0.297329592443636	0.6628844739699911	0.6528965519806539	1	1	Y	Y	Secondary / secondary special	Single / not married	House / apartment	Working	Industry: type 9	8
388750	0	161730	166500	M		-14038	0.6795175172314326	0.4483659110879887	0.6577838002083306	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Business Entity Type 3	
388778	1	1636245	157500	F	0	-9236	0.3497812455125081	0.5230012680017544	0.4794489811780563	1	1	Y	N	Higher education	Married	House / apartment	Working	Security Ministries	7
388858	0	573408	207000	F		-23538	0.7729639136668482	0.7745361582326681	0.3572932680336494	0	1	N	Y	Secondary / secondary special	Married	House / apartment	Pensioner	XNA	
388871	1	614574	112500	F		-14656	0.4311240516133093	0.6935438667480179	0.722392890081304	1	1	N	Y	Higher education	Single / not married	House / apartment	Working	Self-employed	
388901	0	343377	112500	F		-12581	0.06941094715243395	0.5187063320179316		1	1	N	Y	Secondary / secondary special	Single / not married	House / apartment	Commercial associate	Services	
388938	0	675000	112500	F		-20544	0.6459256814685423	0.609176942816155	0.5352762504724826	0	1	N	Y	Secondary / secondary special	Separated	House / apartment	Pensioner	XNA	
